TERRITORIO	TIME_PERIOD	MEDIDAS	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
Alajeró	2023	Otros ingresos	10.8		
Alajeró	2022	Otros ingresos	10.8		
Alajeró	2021	Otros ingresos	9.9		
Alajeró	2020	Otros ingresos	8.5		
Alajeró	2019	Otros ingresos	11.2		
Alajeró	2018	Otros ingresos	10.8		
Alajeró	2017	Otros ingresos	9		
Alajeró	2016	Otros ingresos	9.2		
Alajeró	2015	Otros ingresos	8.2		
Hermigua	2023	Sueldos y salarios	55.3		
Hermigua	2022	Sueldos y salarios	54.3		
Hermigua	2021	Sueldos y salarios	51.7		
Hermigua	2020	Sueldos y salarios	49.2		
Hermigua	2019	Sueldos y salarios	54.3		
Hermigua	2018	Sueldos y salarios	52.8		
Hermigua	2017	Sueldos y salarios	53.5		
Hermigua	2016	Sueldos y salarios	50.9		
Hermigua	2015	Sueldos y salarios	52.9		
Hermigua	2023	Pensiones	25.1		
Hermigua	2022	Pensiones	25.7		
Hermigua	2021	Pensiones	26.3		
Hermigua	2020	Pensiones	26.8		
Hermigua	2019	Pensiones	25.4		
Hermigua	2018	Pensiones	26.2		
Hermigua	2017	Pensiones	26.9		
Hermigua	2016	Pensiones	29.2		
Hermigua	2015	Pensiones	27.9		
Hermigua	2023	Prestaciones por desempleo	2.8		
Hermigua	2022	Prestaciones por desempleo	2.9		
Hermigua	2021	Prestaciones por desempleo	5.5		
Hermigua	2020	Prestaciones por desempleo	7.6		
Hermigua	2019	Prestaciones por desempleo	4.3		
Hermigua	2018	Prestaciones por desempleo	3.9		
Hermigua	2017	Prestaciones por desempleo	4.7		
Hermigua	2016	Prestaciones por desempleo	5.4		
Hermigua	2015	Prestaciones por desempleo	5.1		
Hermigua	2023	Otras prestaciones	3.3		
Hermigua	2022	Otras prestaciones	3.9		
Hermigua	2021	Otras prestaciones	3.9		
Hermigua	2020	Otras prestaciones	4.5		
Hermigua	2019	Otras prestaciones	3.9		
Hermigua	2018	Otras prestaciones	4.4		
Hermigua	2017	Otras prestaciones	3.3		
Hermigua	2016	Otras prestaciones	3		
Hermigua	2015	Otras prestaciones	3.2		
Hermigua	2023	Otros ingresos	13.5		
Hermigua	2022	Otros ingresos	13.4		
Hermigua	2021	Otros ingresos	12.6		
Hermigua	2020	Otros ingresos	11.9		
Hermigua	2019	Otros ingresos	12.1		
Hermigua	2018	Otros ingresos	12.7		
Hermigua	2017	Otros ingresos	11.5		
Hermigua	2016	Otros ingresos	11.5		
Hermigua	2015	Otros ingresos	10.9		
San Sebastián de La Gomera	2023	Sueldos y salarios	65.9		
San Sebastián de La Gomera	2022	Sueldos y salarios	66.2		
San Sebastián de La Gomera	2021	Sueldos y salarios	64.4		
San Sebastián de La Gomera	2020	Sueldos y salarios	63.3		
San Sebastián de La Gomera	2019	Sueldos y salarios	66.6		
San Sebastián de La Gomera	2018	Sueldos y salarios	66.3		
San Sebastián de La Gomera	2017	Sueldos y salarios	66.2		
San Sebastián de La Gomera	2016	Sueldos y salarios	65.7		
San Sebastián de La Gomera	2015	Sueldos y salarios	65.5		
San Sebastián de La Gomera	2023	Pensiones	17.6		
San Sebastián de La Gomera	2022	Pensiones	17.4		
San Sebastián de La Gomera	2021	Pensiones	17		
San Sebastián de La Gomera	2020	Pensiones	17.5		
San Sebastián de La Gomera	2019	Pensiones	16.7		
San Sebastián de La Gomera	2018	Pensiones	16.6		
San Sebastián de La Gomera	2017	Pensiones	17		
San Sebastián de La Gomera	2016	Pensiones	17.4		
San Sebastián de La Gomera	2015	Pensiones	17.4		
San Sebastián de La Gomera	2023	Prestaciones por desempleo	1.9		
San Sebastián de La Gomera	2022	Prestaciones por desempleo	2.1		
San Sebastián de La Gomera	2021	Prestaciones por desempleo	3.9		
San Sebastián de La Gomera	2020	Prestaciones por desempleo	6.2		
San Sebastián de La Gomera	2019	Prestaciones por desempleo	2.7		
San Sebastián de La Gomera	2018	Prestaciones por desempleo	2.6		
San Sebastián de La Gomera	2017	Prestaciones por desempleo	3		
San Sebastián de La Gomera	2016	Prestaciones por desempleo	3.5		
San Sebastián de La Gomera	2015	Prestaciones por desempleo	3.2		
San Sebastián de La Gomera	2023	Otras prestaciones	3.5		
San Sebastián de La Gomera	2022	Otras prestaciones	3.7		
San Sebastián de La Gomera	2021	Otras prestaciones	3.8		
San Sebastián de La Gomera	2020	Otras prestaciones	4		
San Sebastián de La Gomera	2019	Otras prestaciones	3.5		
San Sebastián de La Gomera	2018	Otras prestaciones	3.9		
San Sebastián de La Gomera	2017	Otras prestaciones	3.3		
San Sebastián de La Gomera	2016	Otras prestaciones	2.8		
San Sebastián de La Gomera	2015	Otras prestaciones	3.1		
San Sebastián de La Gomera	2023	Otros ingresos	11.1		
San Sebastián de La Gomera	2022	Otros ingresos	10.6		
San Sebastián de La Gomera	2021	Otros ingresos	10.9		
San Sebastián de La Gomera	2020	Otros ingresos	9.1		
San Sebastián de La Gomera	2019	Otros ingresos	10.5		
San Sebastián de La Gomera	2018	Otros ingresos	10.6		
San Sebastián de La Gomera	2017	Otros ingresos	10.6		
San Sebastián de La Gomera	2016	Otros ingresos	10.7		
San Sebastián de La Gomera	2015	Otros ingresos	10.8		
Valle Gran Rey	2023	Sueldos y salarios	52.3		
Valle Gran Rey	2022	Sueldos y salarios	51.6		
Valle Gran Rey	2021	Sueldos y salarios	46.9		
Valle Gran Rey	2020	Sueldos y salarios	45.9		
Valle Gran Rey	2019	Sueldos y salarios	53.2		
Valle Gran Rey	2018	Sueldos y salarios	53.5		
Valle Gran Rey	2017	Sueldos y salarios	55.2		
Valle Gran Rey	2016	Sueldos y salarios	54.7		
Valle Gran Rey	2015	Sueldos y salarios	54.4		
Valle Gran Rey	2023	Pensiones	20.2		
Valle Gran Rey	2022	Pensiones	19.9		
Valle Gran Rey	2021	Pensiones	20.4		
Valle Gran Rey	2020	Pensiones	21.4		
Valle Gran Rey	2019	Pensiones	20		
Valle Gran Rey	2018	Pensiones	20.3		
Valle Gran Rey	2017	Pensiones	20.3		
Valle Gran Rey	2016	Pensiones	20.8		
Valle Gran Rey	2015	Pensiones	20.3		
Valle Gran Rey	2023	Prestaciones por desempleo	2.4		
Valle Gran Rey	2022	Prestaciones por desempleo	2.7		
Valle Gran Rey	2021	Prestaciones por desempleo	8.3		
Valle Gran Rey	2020	Prestaciones por desempleo	12.1		
Valle Gran Rey	2019	Prestaciones por desempleo	3.5		
Valle Gran Rey	2018	Prestaciones por desempleo	3.1		
Valle Gran Rey	2017	Prestaciones por desempleo	3.5		
Valle Gran Rey	2016	Prestaciones por desempleo	3.5		
Valle Gran Rey	2015	Prestaciones por desempleo	4.1		
Valle Gran Rey	2023	Otras prestaciones	3.7		
Valle Gran Rey	2022	Otras prestaciones	3.8		
Valle Gran Rey	2021	Otras prestaciones	4		
Valle Gran Rey	2020	Otras prestaciones	4		
Valle Gran Rey	2019	Otras prestaciones	3.5		
Valle Gran Rey	2018	Otras prestaciones	4		
Valle Gran Rey	2017	Otras prestaciones	3.4		
Valle Gran Rey	2016	Otras prestaciones	3.2		
Valle Gran Rey	2015	Otras prestaciones	3.4		
Valle Gran Rey	2023	Otros ingresos	21.4		
Valle Gran Rey	2022	Otros ingresos	22.1		
Valle Gran Rey	2021	Otros ingresos	20.4		
Valle Gran Rey	2020	Otros ingresos	16.7		
Valle Gran Rey	2019	Otros ingresos	19.8		
Valle Gran Rey	2018	Otros ingresos	19.2		
Valle Gran Rey	2017	Otros ingresos	17.6		
Valle Gran Rey	2016	Otros ingresos	17.8		
Valle Gran Rey	2015	Otros ingresos	17.9		
Vallehermoso	2023	Sueldos y salarios	52.2		
Vallehermoso	2022	Sueldos y salarios	51.1		
Vallehermoso	2021	Sueldos y salarios	49.1		
Vallehermoso	2020	Sueldos y salarios	46		
Vallehermoso	2019	Sueldos y salarios	51.5		
Vallehermoso	2018	Sueldos y salarios	49.9		
Vallehermoso	2017	Sueldos y salarios	49.1		
Vallehermoso	2016	Sueldos y salarios	46.7		
Vallehermoso	2015	Sueldos y salarios	45.6		
Vallehermoso	2023	Pensiones	27.8		
Vallehermoso	2022	Pensiones	28.3		
Vallehermoso	2021	Pensiones	28.2		
Vallehermoso	2020	Pensiones	29.1		
Vallehermoso	2019	Pensiones	27.5		
Vallehermoso	2018	Pensiones	28.3		
Vallehermoso	2017	Pensiones	29.8		
Vallehermoso	2016	Pensiones	31.7		
Vallehermoso	2015	Pensiones	32.3		
Vallehermoso	2023	Prestaciones por desempleo	3		
Vallehermoso	2022	Prestaciones por desempleo	3.4		
Vallehermoso	2021	Prestaciones por desempleo	5.8		
Vallehermoso	2020	Prestaciones por desempleo	8.1		
Vallehermoso	2019	Prestaciones por desempleo	4.1		
Vallehermoso	2018	Prestaciones por desempleo	4.5		
Vallehermoso	2017	Prestaciones por desempleo	3.8		
Vallehermoso	2016	Prestaciones por desempleo	4.4		
Vallehermoso	2015	Prestaciones por desempleo	4.9		
Vallehermoso	2023	Otras prestaciones	3.9		
Vallehermoso	2022	Otras prestaciones	4.1		
Vallehermoso	2021	Otras prestaciones	4.3		
Vallehermoso	2020	Otras prestaciones	5.1		
Vallehermoso	2019	Otras prestaciones	4.4		
Vallehermoso	2018	Otras prestaciones	4.6		
Vallehermoso	2017	Otras prestaciones	4.2		
Vallehermoso	2016	Otras prestaciones	4		
Vallehermoso	2015	Otras prestaciones	4.6		
Vallehermoso	2023	Otros ingresos	13.1		
Vallehermoso	2022	Otros ingresos	13.1		
Vallehermoso	2021	Otros ingresos	12.6		
Vallehermoso	2020	Otros ingresos	11.8		
Vallehermoso	2019	Otros ingresos	12.6		
Vallehermoso	2018	Otros ingresos	12.7		
Vallehermoso	2017	Otros ingresos	13.1		
Vallehermoso	2016	Otros ingresos	13.1		
Vallehermoso	2015	Otros ingresos	12.5		
La Palma	2023	Sueldos y salarios	57.3		
La Palma	2022	Sueldos y salarios	57.6		
La Palma	2021	Sueldos y salarios	56.7		
La Palma	2020	Sueldos y salarios	55.2		
La Palma	2019	Sueldos y salarios	58.1		
La Palma	2018	Sueldos y salarios	57.1		
La Palma	2017	Sueldos y salarios	57.2		
La Palma	2016	Sueldos y salarios	57.6		
La Palma	2015	Sueldos y salarios	57.3		
La Palma	2023	Pensiones	20.1		
La Palma	2022	Pensiones	19.8		
La Palma	2021	Pensiones	20.2		
La Palma	2020	Pensiones	20.9		
La Palma	2019	Pensiones	20.5		
La Palma	2018	Pensiones	20.5		
La Palma	2017	Pensiones	21		
La Palma	2016	Pensiones	21.7		
La Palma	2015	Pensiones	22.3		
La Palma	2023	Prestaciones por desempleo	2.9		
La Palma	2022	Prestaciones por desempleo	3.3		
La Palma	2021	Prestaciones por desempleo	4.3		
La Palma	2020	Prestaciones por desempleo	5.9		
La Palma	2019	Prestaciones por desempleo	2.9		
La Palma	2018	Prestaciones por desempleo	3		
La Palma	2017	Prestaciones por desempleo	3.1		
La Palma	2016	Prestaciones por desempleo	3.6		
La Palma	2015	Prestaciones por desempleo	4		
La Palma	2023	Otras prestaciones	4		
La Palma	2022	Otras prestaciones	4.9		
La Palma	2021	Otras prestaciones	4.1		
La Palma	2020	Otras prestaciones	3.7		
La Palma	2019	Otras prestaciones	3.2		
La Palma	2018	Otras prestaciones	3.3		
La Palma	2017	Otras prestaciones	3.2		
La Palma	2016	Otras prestaciones	2.8		
La Palma	2015	Otras prestaciones	2.9		
La Palma	2023	Otros ingresos	15.7		
La Palma	2022	Otros ingresos	14.5		
La Palma	2021	Otros ingresos	14.6		
La Palma	2020	Otros ingresos	14.3		
La Palma	2019	Otros ingresos	15.3		
La Palma	2018	Otros ingresos	16.2		
La Palma	2017	Otros ingresos	15.5		
La Palma	2016	Otros ingresos	14.3		
La Palma	2015	Otros ingresos	13.6		
Barlovento	2023	Sueldos y salarios	49.9		
Barlovento	2022	Sueldos y salarios	51.4		
Barlovento	2021	Sueldos y salarios	48.2		
Barlovento	2020	Sueldos y salarios	47.5		
Barlovento	2019	Sueldos y salarios	50.3		
Barlovento	2018	Sueldos y salarios	48.4		
Barlovento	2017	Sueldos y salarios	50.8		
Barlovento	2016	Sueldos y salarios	50.4		
Barlovento	2015	Sueldos y salarios	49.8		
Barlovento	2023	Pensiones	23		
Barlovento	2022	Pensiones	23.4		
Barlovento	2021	Pensiones	24.1		
Barlovento	2020	Pensiones	24.5		
Barlovento	2019	Pensiones	25.1		
Barlovento	2018	Pensiones	24.9		
Barlovento	2017	Pensiones	26.8		
Barlovento	2016	Pensiones	27.8		
Barlovento	2015	Pensiones	27.4		
Barlovento	2023	Prestaciones por desempleo	2.5		
Barlovento	2022	Prestaciones por desempleo	2.5		
Barlovento	2021	Prestaciones por desempleo	4.2		
Barlovento	2020	Prestaciones por desempleo	5.7		
Barlovento	2019	Prestaciones por desempleo	3.1		
Barlovento	2018	Prestaciones por desempleo	3.1		
Barlovento	2017	Prestaciones por desempleo	3		
Barlovento	2016	Prestaciones por desempleo	3.5		
Barlovento	2015	Prestaciones por desempleo	4.1		
Barlovento	2023	Otras prestaciones	3.7		
Barlovento	2022	Otras prestaciones	3.9		
Barlovento	2021	Otras prestaciones	3.7		
Barlovento	2020	Otras prestaciones	3.9		
Barlovento	2019	Otras prestaciones	3.6		
Barlovento	2018	Otras prestaciones	3.5		
Barlovento	2017	Otras prestaciones	3.4		
Barlovento	2016	Otras prestaciones	3.2		
Barlovento	2015	Otras prestaciones	3.5		
Barlovento	2023	Otros ingresos	21		
Barlovento	2022	Otros ingresos	18.8		
Barlovento	2021	Otros ingresos	19.9		
Barlovento	2020	Otros ingresos	18.4		
Barlovento	2019	Otros ingresos	17.9		
Barlovento	2018	Otros ingresos	20.2		
Barlovento	2017	Otros ingresos	16		
Barlovento	2016	Otros ingresos	15.1		
Barlovento	2015	Otros ingresos	15.2		
Breña Alta	2023	Sueldos y salarios	63.2		
Breña Alta	2022	Sueldos y salarios	64.6		
Breña Alta	2021	Sueldos y salarios	63.2		
Breña Alta	2020	Sueldos y salarios	60.9		
Breña Alta	2019	Sueldos y salarios	65		
Breña Alta	2018	Sueldos y salarios	64.7		
Breña Alta	2017	Sueldos y salarios	64.3		
Breña Alta	2016	Sueldos y salarios	64.5		
Breña Alta	2015	Sueldos y salarios	64.2		
Breña Alta	2023	Pensiones	17.5		
Breña Alta	2022	Pensiones	17.3		
Breña Alta	2021	Pensiones	17.5		
Breña Alta	2020	Pensiones	17.7		
Breña Alta	2019	Pensiones	17.2		
Breña Alta	2018	Pensiones	18.1		
Breña Alta	2017	Pensiones	17.9		
Breña Alta	2016	Pensiones	18.4		
Breña Alta	2015	Pensiones	18.8		
Breña Alta	2023	Prestaciones por desempleo	2.2		
Breña Alta	2022	Prestaciones por desempleo	2.2		
Breña Alta	2021	Prestaciones por desempleo	3.8		
Breña Alta	2020	Prestaciones por desempleo	5.7		
Breña Alta	2019	Prestaciones por desempleo	2.7		
Breña Alta	2018	Prestaciones por desempleo	2.6		
Breña Alta	2017	Prestaciones por desempleo	2.8		
Breña Alta	2016	Prestaciones por desempleo	3.4		
Breña Alta	2015	Prestaciones por desempleo	4		
Breña Alta	2023	Otras prestaciones	3.1		
Breña Alta	2022	Otras prestaciones	3.2		
Breña Alta	2021	Otras prestaciones	3.3		
Breña Alta	2020	Otras prestaciones	3.1		
Breña Alta	2019	Otras prestaciones	2.7		
Breña Alta	2018	Otras prestaciones	2.7		
Breña Alta	2017	Otras prestaciones	2.5		
Breña Alta	2016	Otras prestaciones	2.1		
Breña Alta	2015	Otras prestaciones	2		
Breña Alta	2023	Otros ingresos	14.1		
Breña Alta	2022	Otros ingresos	12.8		
Breña Alta	2021	Otros ingresos	12.3		
Breña Alta	2020	Otros ingresos	12.7		
Breña Alta	2019	Otros ingresos	12.4		
Breña Alta	2018	Otros ingresos	11.9		
Breña Alta	2017	Otros ingresos	12.6		
Breña Alta	2016	Otros ingresos	11.6		
Breña Alta	2015	Otros ingresos	11.1		
Breña Baja	2023	Sueldos y salarios	66.2		
Breña Baja	2022	Sueldos y salarios	67.1		
Breña Baja	2021	Sueldos y salarios	66.3		
Breña Baja	2020	Sueldos y salarios	64.8		
Breña Baja	2019	Sueldos y salarios	67.1		
Breña Baja	2018	Sueldos y salarios	67.5		
Breña Baja	2017	Sueldos y salarios	66.9		
Breña Baja	2016	Sueldos y salarios	68.3		
Breña Baja	2015	Sueldos y salarios	68.2		
Breña Baja	2023	Pensiones	15.5		
Breña Baja	2022	Pensiones	15.5		
Breña Baja	2021	Pensiones	15.8		
Breña Baja	2020	Pensiones	16.4		
Breña Baja	2019	Pensiones	15.7		
Breña Baja	2018	Pensiones	15.1		
Breña Baja	2017	Pensiones	15.4		
Breña Baja	2016	Pensiones	15.5		
Breña Baja	2015	Pensiones	15.7		
Breña Baja	2023	Prestaciones por desempleo	2		
Breña Baja	2022	Prestaciones por desempleo	1.9		
Breña Baja	2021	Prestaciones por desempleo	3.5		
Breña Baja	2020	Prestaciones por desempleo	5.5		
Breña Baja	2019	Prestaciones por desempleo	2.4		
Breña Baja	2018	Prestaciones por desempleo	2.3		
Breña Baja	2017	Prestaciones por desempleo	2.7		
Breña Baja	2016	Prestaciones por desempleo	3		
Breña Baja	2015	Prestaciones por desempleo	3.2		
Breña Baja	2023	Otras prestaciones	3.1		
Breña Baja	2022	Otras prestaciones	3.2		
Breña Baja	2021	Otras prestaciones	3.2		
Breña Baja	2020	Otras prestaciones	3.3		
Breña Baja	2019	Otras prestaciones	2.9		
Breña Baja	2018	Otras prestaciones	3		
Breña Baja	2017	Otras prestaciones	2.6		
Breña Baja	2016	Otras prestaciones	2.4		
Breña Baja	2015	Otras prestaciones	2.6		
Breña Baja	2023	Otros ingresos	13.3		
Breña Baja	2022	Otros ingresos	12.3		
Breña Baja	2021	Otros ingresos	11.2		
Breña Baja	2020	Otros ingresos	10		
Breña Baja	2019	Otros ingresos	11.9		
Breña Baja	2018	Otros ingresos	12.1		
Breña Baja	2017	Otros ingresos	12.5		
Breña Baja	2016	Otros ingresos	10.8		
Breña Baja	2015	Otros ingresos	10.3		
Fuencaliente de La Palma	2023	Sueldos y salarios	55.6		
Fuencaliente de La Palma	2022	Sueldos y salarios	57		
Fuencaliente de La Palma	2021	Sueldos y salarios	53.7		
Fuencaliente de La Palma	2020	Sueldos y salarios	50.5		
Fuencaliente de La Palma	2019	Sueldos y salarios	56.6		
Fuencaliente de La Palma	2018	Sueldos y salarios	53.8		
Fuencaliente de La Palma	2017	Sueldos y salarios	55.4		
Fuencaliente de La Palma	2016	Sueldos y salarios	53.9		
Fuencaliente de La Palma	2015	Sueldos y salarios	53.3		
Fuencaliente de La Palma	2023	Pensiones	23.2		
Fuencaliente de La Palma	2022	Pensiones	22		
Fuencaliente de La Palma	2021	Pensiones	22.5		
Fuencaliente de La Palma	2020	Pensiones	22.5		
Fuencaliente de La Palma	2019	Pensiones	21.7		
Fuencaliente de La Palma	2018	Pensiones	22.5		
Fuencaliente de La Palma	2017	Pensiones	22.5		
Fuencaliente de La Palma	2016	Pensiones	24.9		
Fuencaliente de La Palma	2015	Pensiones	23.8		
Fuencaliente de La Palma	2023	Prestaciones por desempleo	3		
Fuencaliente de La Palma	2022	Prestaciones por desempleo	3.5		
Fuencaliente de La Palma	2021	Prestaciones por desempleo	5.5		
Fuencaliente de La Palma	2020	Prestaciones por desempleo	8.1		
Fuencaliente de La Palma	2019	Prestaciones por desempleo	3.1		
Fuencaliente de La Palma	2018	Prestaciones por desempleo	3.3		
Fuencaliente de La Palma	2017	Prestaciones por desempleo	3.1		
Fuencaliente de La Palma	2016	Prestaciones por desempleo	3.1		
Fuencaliente de La Palma	2015	Prestaciones por desempleo	3.5		
Fuencaliente de La Palma	2023	Otras prestaciones	4.2		
Fuencaliente de La Palma	2022	Otras prestaciones	4.4		
Fuencaliente de La Palma	2021	Otras prestaciones	4.1		
Fuencaliente de La Palma	2020	Otras prestaciones	4.2		
Fuencaliente de La Palma	2019	Otras prestaciones	3.5		
Fuencaliente de La Palma	2018	Otras prestaciones	3.2		
Fuencaliente de La Palma	2017	Otras prestaciones	2.6		
Fuencaliente de La Palma	2016	Otras prestaciones	2.5		
Fuencaliente de La Palma	2015	Otras prestaciones	2.8		
Fuencaliente de La Palma	2023	Otros ingresos	14		
Fuencaliente de La Palma	2022	Otros ingresos	13.1		
Fuencaliente de La Palma	2021	Otros ingresos	14.2		
Fuencaliente de La Palma	2020	Otros ingresos	14.7		
Fuencaliente de La Palma	2019	Otros ingresos	15.1		
Fuencaliente de La Palma	2018	Otros ingresos	17.3		
Fuencaliente de La Palma	2017	Otros ingresos	16.5		
Fuencaliente de La Palma	2016	Otros ingresos	15.6		
Fuencaliente de La Palma	2015	Otros ingresos	16.6		
Garafía	2023	Sueldos y salarios	46.3		
Garafía	2022	Sueldos y salarios	49.1		
Garafía	2021	Sueldos y salarios	48.5		
Garafía	2020	Sueldos y salarios	46.3		
Garafía	2019	Sueldos y salarios	45		
Garafía	2018	Sueldos y salarios	43.5		
Garafía	2017	Sueldos y salarios	42.9		
Garafía	2016	Sueldos y salarios	41.4		
Garafía	2015	Sueldos y salarios	40.8		
Garafía	2023	Pensiones	30.2		
Garafía	2022	Pensiones	29.2		
Garafía	2021	Pensiones	30.2		
Garafía	2020	Pensiones	32		
Garafía	2019	Pensiones	33.6		
Garafía	2018	Pensiones	34.6		
Garafía	2017	Pensiones	35.3		
Garafía	2016	Pensiones	37		
Garafía	2015	Pensiones	38.1		
Garafía	2023	Prestaciones por desempleo	3.8		
Garafía	2022	Prestaciones por desempleo	3.6		
Garafía	2021	Prestaciones por desempleo	4.6		
Garafía	2020	Prestaciones por desempleo	6.3		
Garafía	2019	Prestaciones por desempleo	3.6		
Garafía	2018	Prestaciones por desempleo	3.7		
Garafía	2017	Prestaciones por desempleo	4.2		
Garafía	2016	Prestaciones por desempleo	4.3		
Garafía	2015	Prestaciones por desempleo	4.8		
Garafía	2023	Otras prestaciones	4.2		
Garafía	2022	Otras prestaciones	4.6		
Garafía	2021	Otras prestaciones	4.3		
Garafía	2020	Otras prestaciones	4.2		
Garafía	2019	Otras prestaciones	3.4		
Garafía	2018	Otras prestaciones	3		
Garafía	2017	Otras prestaciones	4		
Garafía	2016	Otras prestaciones	3.7		
Garafía	2015	Otras prestaciones	4		
Garafía	2023	Otros ingresos	15.6		
Garafía	2022	Otros ingresos	13.5		
Garafía	2021	Otros ingresos	12.4		
Garafía	2020	Otros ingresos	11.2		
Garafía	2019	Otros ingresos	14.5		
Garafía	2018	Otros ingresos	15.2		
Garafía	2017	Otros ingresos	13.6		
Garafía	2016	Otros ingresos	13.6		
Garafía	2015	Otros ingresos	12.3		
Los Llanos de Aridane	2023	Sueldos y salarios	55.6		
Los Llanos de Aridane	2022	Sueldos y salarios	54.7		
Los Llanos de Aridane	2021	Sueldos y salarios	54.5		
Los Llanos de Aridane	2020	Sueldos y salarios	53.1		
Los Llanos de Aridane	2019	Sueldos y salarios	56.3		
Los Llanos de Aridane	2018	Sueldos y salarios	55.5		
Los Llanos de Aridane	2017	Sueldos y salarios	55.5		
Los Llanos de Aridane	2016	Sueldos y salarios	55.5		
Los Llanos de Aridane	2015	Sueldos y salarios	55.7		
Los Llanos de Aridane	2023	Pensiones	17.7		
Los Llanos de Aridane	2022	Pensiones	17.5		
Los Llanos de Aridane	2021	Pensiones	18.1		
Los Llanos de Aridane	2020	Pensiones	18.7		
Los Llanos de Aridane	2019	Pensiones	18		
Los Llanos de Aridane	2018	Pensiones	17.8		
Los Llanos de Aridane	2017	Pensiones	18.6		
Los Llanos de Aridane	2016	Pensiones	19.3		
Los Llanos de Aridane	2015	Pensiones	20.2		
Los Llanos de Aridane	2023	Prestaciones por desempleo	4		
Los Llanos de Aridane	2022	Prestaciones por desempleo	4.8		
Los Llanos de Aridane	2021	Prestaciones por desempleo	5.1		
Los Llanos de Aridane	2020	Prestaciones por desempleo	6.5		
Los Llanos de Aridane	2019	Prestaciones por desempleo	3.2		
Los Llanos de Aridane	2018	Prestaciones por desempleo	3.3		
Los Llanos de Aridane	2017	Prestaciones por desempleo	3.3		
Los Llanos de Aridane	2016	Prestaciones por desempleo	4		
Los Llanos de Aridane	2015	Prestaciones por desempleo	4.6		
Los Llanos de Aridane	2023	Otras prestaciones	5		
Los Llanos de Aridane	2022	Otras prestaciones	7.4		
Los Llanos de Aridane	2021	Otras prestaciones	5.4		
Los Llanos de Aridane	2020	Otras prestaciones	4.2		
Los Llanos de Aridane	2019	Otras prestaciones	3.5		
Los Llanos de Aridane	2018	Otras prestaciones	3.5		
Los Llanos de Aridane	2017	Otras prestaciones	3.5		
Los Llanos de Aridane	2016	Otras prestaciones	3		
Los Llanos de Aridane	2015	Otras prestaciones	2.9		
Los Llanos de Aridane	2023	Otros ingresos	17.7		
Los Llanos de Aridane	2022	Otros ingresos	15.6		
Los Llanos de Aridane	2021	Otros ingresos	16.9		
Los Llanos de Aridane	2020	Otros ingresos	17.5		
Los Llanos de Aridane	2019	Otros ingresos	19		
Los Llanos de Aridane	2018	Otros ingresos	20		
Los Llanos de Aridane	2017	Otros ingresos	19.1		
Los Llanos de Aridane	2016	Otros ingresos	18.3		
Los Llanos de Aridane	2015	Otros ingresos	16.6		
El Paso	2023	Sueldos y salarios	53.1		
El Paso	2022	Sueldos y salarios	53.7		
El Paso	2021	Sueldos y salarios	53.8		
El Paso	2020	Sueldos y salarios	52.2		
El Paso	2019	Sueldos y salarios	53.9		
El Paso	2018	Sueldos y salarios	53.4		
El Paso	2017	Sueldos y salarios	52.6		
El Paso	2016	Sueldos y salarios	54.3		
El Paso	2015	Sueldos y salarios	54.8		
El Paso	2023	Pensiones	19		
El Paso	2022	Pensiones	18.9		
El Paso	2021	Pensiones	19.1		
El Paso	2020	Pensiones	20.1		
El Paso	2019	Pensiones	20.2		
El Paso	2018	Pensiones	19.5		
El Paso	2017	Pensiones	19.9		
El Paso	2016	Pensiones	21.3		
El Paso	2015	Pensiones	22		
El Paso	2023	Prestaciones por desempleo	3.5		
El Paso	2022	Prestaciones por desempleo	4.2		
El Paso	2021	Prestaciones por desempleo	5		
El Paso	2020	Prestaciones por desempleo	6.3		
El Paso	2019	Prestaciones por desempleo	3.2		
El Paso	2018	Prestaciones por desempleo	3.4		
El Paso	2017	Prestaciones por desempleo	3.4		
El Paso	2016	Prestaciones por desempleo	4		
El Paso	2015	Prestaciones por desempleo	4.6		
El Paso	2023	Otras prestaciones	4.1		
El Paso	2022	Otras prestaciones	6		
El Paso	2021	Otras prestaciones	4.3		
El Paso	2020	Otras prestaciones	3.5		
El Paso	2019	Otras prestaciones	3.2		
El Paso	2018	Otras prestaciones	3.2		
El Paso	2017	Otras prestaciones	3.4		
El Paso	2016	Otras prestaciones	2.9		
El Paso	2015	Otras prestaciones	3		
El Paso	2023	Otros ingresos	20.4		
El Paso	2022	Otros ingresos	17.3		
El Paso	2021	Otros ingresos	17.9		
El Paso	2020	Otros ingresos	17.9		
El Paso	2019	Otros ingresos	19.5		
El Paso	2018	Otros ingresos	20.6		
El Paso	2017	Otros ingresos	20.7		
El Paso	2016	Otros ingresos	17.5		
El Paso	2015	Otros ingresos	15.7		
Puntagorda	2023	Sueldos y salarios	52.6		
Puntagorda	2022	Sueldos y salarios	55.7		
Puntagorda	2021	Sueldos y salarios	53.2		
Puntagorda	2020	Sueldos y salarios	52.1		
Puntagorda	2019	Sueldos y salarios	55.8		
Puntagorda	2018	Sueldos y salarios	52.9		
Puntagorda	2017	Sueldos y salarios	53.5		
Puntagorda	2016	Sueldos y salarios	54.5		
Puntagorda	2015	Sueldos y salarios	53.3		
Puntagorda	2023	Pensiones	20.3		
Puntagorda	2022	Pensiones	19.7		
Puntagorda	2021	Pensiones	20.7		
